Unnamed: 0,sender,date,parsed_datetime,date_only,week,month,year,days_since,email_body,company,subject,true_label
993,Talent Acquisition <careers@americanexpress.com>,"1/16/25, 12:00 AM",2025-01-16 00:00:00,2025-01-16,3,1,2025,85,"Hi Micheal Gary Scott,

Great news! After reviewing your application for the Marketing Analyst role, we'd like to move forward with an interview.

Please use the following link to schedule your interview:
[Scheduling Link]

The phone screen will last approximately 30 minutes and will cover your background, experience, and interest in the role.

If you have any questions, feel free to reach out to me directly.

Best,
Ryan Allen
Recruiter, American Express",American Express,Schedule your interview with American Express,interview
1939,Talent Acquisition <careers@samsung.com>,"4/18/25, 12:00 AM",2025-04-18 00:00:00,2025-04-18,16,4,2025,-7,"Hi Micheal Gary Scott,

Here's your weekly roundup of jobs based on your preferences:

Tesla - Investment Analyst
Duolingo - Research Scientist
Nike - Machine Learning Engineer
Databricks - Actuarial Analyst

See all recommendations on your dashboard.

To manage your notification preferences or unsubscribe, visit settings.

Best,
The Jobs Team",Samsung,Your weekly job digest,unrelated
1247,Talent Acquisition <careers@square.com>,"3/2/25, 12:00 AM",2025-03-02 00:00:00,2025-03-02,9,3,2025,40,"Dear Micheal Gary Scott,

Thank you for your interest in the Data Analyst role at Square. We were pleased with your initial application and would like to invite you to complete the next step in our process.

Please complete the following:
1. Online coding challenge (via CoderPad)
2. Short video introduction (2-3 minutes)

Both must be completed by January 20, 2025.

Access the assessment portal here: [Link]

Reach out if you need accommodations.

Square Hiring Team",Square,Next Steps: Data Analyst position at Square,action_required
584,Mastercard Careers <noreply@mastercard.com>,"4/30/25, 12:00 AM",2025-04-30 00:00:00,2025-04-30,18,4,2025,-19,"Dear Micheal Gary Scott,

Thank you very much for your recent application to the DevOps Engineer position at Mastercard.

Unfortunately, after careful review, we are unable to offer you a position at this time. We had many strong candidates apply and it was not an easy decision.

We genuinely appreciate your interest in Mastercard and hope you'll consider us for future opportunities.

Best regards,
Ryan Allen
Talent Acquisition, Mastercard",Mastercard,Thank you for applying to Mastercard,rejection
609,Square Careers <noreply@square.com>,"4/15/25, 12:00 AM",2025-04-15 00:00:00,2025-04-15,16,4,2025,-4,"Dear Micheal Gary Scott,

We have completed our review of applications for the Quantitative Analyst position at Square. We appreciate your interest in this opportunity.

Regrettably, we will not be moving forward with your candidacy. The position has been filled by another candidate.

We wish you all the best in your career endeavors and encourage you to monitor our openings for future roles.

Best,
Samantha Young
Square",Square,Update: Your application for Quantitative Analyst,rejection
954,Costco Careers <noreply@costco.com>,"2/27/25, 12:00 AM",2025-02-27 00:00:00,2025-02-27,9,2,2025,43,"Hi Micheal Gary Scott,

Thanks for your application to the Backend Engineer position at Costco. Your profile caught our attention and we'd love to learn more about you.

I'd like to schedule a quick screening call to discuss your background and the opportunity. This would be a casual 20-minute conversation.

Are you free sometime this week?

Cheers,
Andrew Lewis
Talent Acquisition, Costco",Costco,Screening call - Backend Engineer at Costco,interview
293,Mastercard Careers <noreply@mastercard.com>,"4/21/25, 12:00 AM",2025-04-21 00:00:00,2025-04-21,17,4,2025,-10,"Hi Michael Gary Scott,

Fantastic news - we'd love to have you join us at Mastercard! I'm pleased to extend a formal offer for the AI Engineer position.

The details:
- Compensation: $155,000 annually
- Start date: March 11, 2025
- Reports to: Emily Chen

We've attached the full offer package for your review. Take your time looking through it and let me know if you have any questions.

We're really excited about this!

Laura White
Mastercard",Mastercard,Your Mastercard offer,acceptance
648,Veeva Systems HR <hr@veevasystems.com>,"1/23/25, 12:00 AM",2025-01-23 00:00:00,2025-01-23,4,1,2025,78,"Dear Micheal Gary Scott,

Thank you for your interest in the Frontend Engineer position at Veeva Systems and for taking the time to apply.

After careful consideration, we regret to inform you that we have decided not to move forward with your application at this time. We received many qualified applicants and this was a difficult decision.

We encourage you to apply for future openings that match your skills and experience. We wish you the best in your career search.

Sincerely,
Veeva Systems Talent Acquisition",Veeva Systems,Update on your Veeva Systems application,rejection
1465,recruiting@affirm.com,"2/9/25, 12:00 AM",2025-02-09 00:00:00,2025-02-09,6,2,2025,61,"Your application was sent to Affirm

Michael Gary Scott your application was sent to Affirm

Affirm
Data Engineer

Your application was sent to the employer. Good luck!

Note: This email confirms your application was submitted.",Affirm,"Michael Gary Scott, your application was sent to Affirm",in_process
410,Snap HR <hr@snap.com>,"1/10/25, 12:00 AM",2025-01-10 00:00:00,2025-01-10,2,1,2025,91,"Dear Michael Gary Scott,

We have completed our review of applications for the Technical Program Manager position at Snap. We appreciate your interest in this opportunity.

Regrettably, we will not be moving forward with your candidacy. The position has been filled by another candidate.

We wish you all the best in your career endeavors and encourage you to monitor our openings for future roles.

Best,
Nicole Robinson
Snap",Snap,Update: Your application for Technical Program Manager,rejection
1799,Talent Acquisition <careers@pwc.com>,"2/1/25, 12:00 AM",2025-02-01 00:00:00,2025-02-01,5,2,2025,69,"Your application was sent to PwC

Micheal Gary Scott your application was sent to PwC

PwC
Data Scientist

Your application was sent to the employer. Good luck!

Note: This email confirms your application was submitted.",PwC,"Micheal Gary Scott, your application was sent to PwC",in_process
925,no-reply@coinbase.com,"3/11/25, 12:00 AM",2025-03-11 00:00:00,2025-03-11,11,3,2025,31,"Hi Micheal Gary Scott,

Thanks for your application to the Business Analyst position at Coinbase. Your profile caught our attention and we'd love to learn more about you.

I'd like to schedule a quick screening call to discuss your background and the opportunity. This would be a casual 20-minute conversation.

Are you free sometime this week?

Cheers,
Michelle Anderson
Talent Acquisition, Coinbase",Coinbase,Screening call - Business Analyst at Coinbase,interview
1519,Stability AI Careers <noreply@stabilityai.com>,"4/25/25, 12:00 AM",2025-04-25 00:00:00,2025-04-25,17,4,2025,-14,"This notification was automatically generated.

Dear Michael Gary Scott,

Thank you for applying to the role of 841143 - Healthcare Data Analyst at Stability AI. We're excited that you're considering us as part of your career journey.

Your application is now under review. We strive to provide updates within 2-3 weeks.

Warm regards,
The Talent Team at Stability AI",Stability AI,Confirmation of application received for Healthcare Data Analyst - 841143,in_process
1928,Snap HR <hr@snap.com>,"1/15/25, 12:00 AM",2025-01-15 00:00:00,2025-01-15,3,1,2025,86,"Hi Micheal Gary Scott,

We found new jobs that match your profile:

- Data Analyst at Fortinet
- Business Analyst at Charles Schwab
- Software Engineer at Siemens

Apply now on our platform!

If you wish to unsubscribe from these alerts, click here.

JobBoard Team",Snap,New jobs that match your profile,unrelated
1516,Medtronic HR <hr@medtronic.com>,"2/26/25, 12:00 AM",2025-02-26 00:00:00,2025-02-26,9,2,2025,44,"Hi Micheal Gary Scott,

We've received your application for the Frontend Engineer position (Job ID: 409268) at Medtronic. Thank you for your interest in joining our team!

Our hiring team is currently reviewing all applications. We'll be in touch if we'd like to move forward.

We appreciate your patience during this process.

Regards,
The Medtronic Recruiting Team",Medtronic,Application received: Frontend Engineer at Medtronic,in_process
1905,recruiting@intuitivesurgical.com,"3/10/25, 12:00 AM",2025-03-10 00:00:00,2025-03-10,11,3,2025,32,"Michael Gary Scott, based on your recent activity, we think you'll be interested in these roles:

Healthcare Data Analyst at Boston Scientific - Posted 2 days ago
Associate Consultant at 3M - Posted 3 days ago
Security Analyst at Okta - Posted 1 week ago

Apply with one click using your saved profile.

Job recommendations are based on your search history. Unsubscribe here.",Intuitive Surgical,Similar jobs you might like,unrelated
823,Autodesk HR <hr@autodesk.com>,"2/2/25, 12:00 AM",2025-02-02 00:00:00,2025-02-02,5,2,2025,68,"Hi Micheal Gary Scott,

Great news! After reviewing your application for the Engineering Manager role, we'd like to move forward with an interview.

Please use the following link to schedule your interview:
[Scheduling Link]

The phone screen will last approximately 30 minutes and will cover your background, experience, and interest in the role.

If you have any questions, feel free to reach out to me directly.

Best,
Maria Garcia
Recruiter, Autodesk",Autodesk,Schedule your interview with Autodesk,interview
575,no-reply@citi.com,"2/23/25, 12:00 AM",2025-02-23 00:00:00,2025-02-23,8,2,2025,47,"Dear Michael Gary Scott,

Thank you very much for your recent application to the Software Engineer position at Citi.

Unfortunately, after careful review, we are unable to offer you a position at this time. We had many strong candidates apply and it was not an easy decision.

We genuinely appreciate your interest in Citi and hope you'll consider us for future opportunities.

Best regards,
Brian Harris
Talent Acquisition, Citi",Citi,Thank you for applying to Citi,rejection
1178,EY HR <hr@ey.com>,"3/27/25, 12:00 AM",2025-03-27 00:00:00,2025-03-27,13,3,2025,15,"Hi Micheal Gary Scott,

As part of the application process for Full Stack Developer at EY, we invite you to take our online assessment.

The assessment evaluates your analytical and problem-solving abilities. It should take about 45 minutes to complete.

Please complete it by March 31, 2025.

[Start Assessment]

Note: Once you begin, the timer will start and cannot be paused.

Thank you,
EY",EY,Assessment invitation from EY,action_required
